Unnamed: 0,id,time,egoX,egoY,heading,NPC1X,NPC1Y,NPC1Theta,throttle,brake,steering
1175,13,1697440815.0099134,592512.0023803711,4134547.8543548575,-2.323066038805007,592486.847366333,4134515.4798583984,0.8085261133049926,25.37856652335956,0.0,1.5748736512711912
1176,13,1697440815.1473565,592511.6611633301,4134547.489639282,-2.321217773172174,592487.442855835,4134516.103546143,0.8085261133049926,60.56114277784477,0.0,1.8028153894033192
1177,13,1697440815.286761,592511.2830200195,4134547.083847046,-2.3191376526091485,592488.0440673828,4134516.733215332,0.8085261133049926,60.61139081887683,0.0,1.932239538481992
1178,13,1697440815.3345325,592511.0289001465,4134546.8103027344,-2.317512421402296,592488.669052124,4134517.387817383,0.8085261133049926,62.72588911385003,0.0,1.9901344946211983
1179,13,1697440815.4169924,592510.722442627,4134546.479278565,-2.3154097328329293,592489.2551879883,4134518.0016937256,0.8085261133049926,17.315237932847754,0.0,2.1986865135404243
1180,13,1697440815.4169924,592510.722442627,4134546.479278565,-2.3154097328329293,592489.9091186523,4134518.686599731,0.8085261133049926,46.18972277961784,0.0,2.333134225941859
1181,13,1697440815.6583738,592509.7538757324,4134545.424087525,-2.3080033990015565,592490.5424804688,4134519.349960327,0.8085261133049926,51.67960684482779,0.0,2.6488574727277325
1182,13,1697440815.6583738,592509.7538757324,4134545.424087525,-2.3080033990015565,592491.1830749512,4134520.020904541,0.8085261133049926,18.536440960911225,0.0,3.2854480908471806
1183,13,1697440815.8877764,592508.7332458496,4134544.294372559,-2.297676719301652,592491.8314666748,4134520.6999816895,0.8085261133049926,4.709999999999999,10.429952462560184,4.022056690734587
1184,13,1697440815.8877764,592508.7332458496,4134544.294372559,-2.297676719301652,592492.4726257324,4134521.371505737,0.8085261133049926,0.0,15.91771594344739,5.981102878717179
1185,13,1697440816.059625,592508.0345153809,4134543.506484986,-2.2861804003337127,592493.1195526123,4134522.049087525,0.8085261133049926,0.0,24.846531233018503,6.771946761001528
1186,13,1697440816.059625,592508.0345153809,4134543.506484986,-2.2861804003337127,592493.7988891602,4134522.7605896,0.8085261133049926,0.0,30.46728835813772,8.564816392973109
1187,13,1697440816.2875488,592507.1641540527,4134542.496383667,-2.264498117010211,592494.4303894043,4134523.422012329,0.8085261133049926,0.0,21.87971812683936,9.89363749392766
1188,13,1697440816.2875488,592507.1641540527,4134542.496383667,-2.264498117010211,592495.0822143555,4134524.1047058105,0.8085261133049926,0.0,22.912269922747168,12.550149741470175
1189,13,1697440816.4506,592506.7062683105,4134541.945022583,-2.2498474463471005,592495.5935974121,4134524.640289306,0.8085261133049926,0.0,26.901637022101248,12.98612207419291
1190,13,1697440816.4506,592506.7062683105,4134541.945022583,-2.2498474463471005,592496.1477050781,4134525.22064209,0.8085261133049926,0.0,28.242348651924523,14.510248558544962
1191,13,1697440816.6477382,592506.1267089844,4134541.220962525,-2.2239401865240094,592496.7569580078,4134525.858734131,0.8085261133049926,0.0,25.455701596021232,15.224482340662972
1192,13,1697440816.703244,592505.854095459,4134540.8657684326,-2.208790717604815,592497.3127288818,4134526.4408569336,0.8085261133049926,0.0,30.94890730982864,17.80114800279781
1193,13,1697440816.8549817,592505.3436584473,4134540.167602539,-2.176081236430893,592497.8880615234,4134527.0434265137,0.8085261133049926,0.0,34.99448808781318,18.77064538105687
1194,13,1697440816.8549817,592505.3436584473,4134540.167602539,-2.176081236430893,592498.4669189453,4134527.6496887207,0.8085261133049926,0.0,37.83835383211297,20.83817345196354
1195,13,1697440817.090864,592504.6803283691,4134539.172531128,-2.1215664587431906,592499.0368652344,4134528.246612549,0.8085261133049926,0.0,41.93986270892585,21.068738211916635
1196,13,1697440817.1678746,592504.4895935059,4134538.86126709,-2.1033725371395624,592499.5954589844,4134528.83164978,0.8085261133049926,0.0,43.938533428999904,22.930189644608948
1197,13,1697440817.2560234,592504.3154907227,4134538.564620972,-2.0850092402607627,592500.1606750488,4134529.4236297607,0.8085261133049926,0.0,45.95590725048616,23.732565659542747
1198,13,1697440817.3351736,592504.1767883301,4134538.31816101,-2.0694065900591454,592500.7460021973,4134530.036697388,0.8085261133049926,0.0,44.88625119005278,24.81966355571079
1199,13,1697440817.4877949,592503.9999084473,4134537.9888305664,-2.047800515818724,592501.1656494141,4134530.476196289,0.8085261133049926,0.0,46.81497962735956,25.741550698286723
1200,13,1697440817.5713325,592503.8612670898,4134537.7165527344,-2.029283265345597,592501.6450500488,4134530.9783172607,0.8085261133049926,0.0,47.19118838620153,26.602800944149088
1201,13,1697440817.6482875,592503.7534179688,4134537.494644165,-2.0138688608131377,592502.0711669922,4134531.4246063232,0.8085261133049926,0.0,47.181352339413294,27.88211380879188
1202,13,1697440817.7298636,592503.6590576172,4134537.292221069,-1.999440517677744,592502.527130127,4134531.902191162,0.8085261133049926,0.0,47.749762150589504,27.83582299425309
1203,13,1697440817.8082483,592503.5773925781,4134537.1097564697,-1.9860484097223008,592502.9445495605,4134532.339370728,0.8085261133049926,0.0,49.65573386821451,25.18300265293812
1204,13,1697440817.9081645,592503.5157165527,4134536.966918945,-1.9761872706573056,592503.3814697266,4134532.7969665527,0.8085261133049926,0.0,51.15485023013673,24.32913325507652
1205,13,1697440818.093138,592503.4020385742,4134536.692214966,-1.9592083129554985,592503.8266296387,4134533.2632141113,0.8085261133049926,0.0,52.135252659640834,25.47424039103701
1206,13,1697440818.1281154,592503.3649291992,4134536.59941101,-1.9537753961479645,592504.2654418945,4134533.722793579,0.8085261133049926,0.0,51.71841614970373,26.228500731599592
1207,13,1697440818.2873862,592503.3235473633,4134536.4940338135,-1.9469025186281224,592504.7155151367,4134534.1941833496,0.8085261133049926,0.0,51.1816831133797,30.75913019819695
1208,14,1697440829.696068,592516.2773742676,4134552.342605591,-2.3373088083756244,592482.6284332275,4134511.06111145,0.8085255806727787,28.31407297579573,0.0,0.5745629286223631
1209,14,1697440829.8593843,592515.9816894531,4134552.035369873,-2.336685919252257,592482.6284332275,4134511.06111145,0.8085255806727787,36.05447752548412,0.0,0.5779690027948492
1210,14,1697440829.960571,592515.833190918,4134551.880905152,-2.3363875313388807,592482.6284332275,4134511.06111145,0.8085255806727787,36.41323842567837,0.0,0.5990318025009197
1211,14,1697440830.0153189,592515.6779174805,4134551.719314575,-2.336061147331127,592482.6284332275,4134511.06111145,0.8085255806727787,29.33556885301195,0.0,0.6474562227337669
1212,14,1697440830.1739757,592515.3517150879,4134551.379562378,-2.335339638637839,592482.6284332275,4134511.06111145,0.8085255806727787,28.891746695620885,0.0,0.6836736457808911
1213,14,1697440830.2587092,592515.1826171875,4134551.203231812,-2.334938020960357,592482.6284332275,4134511.06111145,0.8085255806727787,45.73602561968181,0.0,0.6898109766846171
1214,14,1697440830.3689363,592515.007019043,4134551.019943237,-2.3345111596666435,592482.6284332275,4134511.06111145,0.8085255806727787,56.59034286283689,0.0,0.8133421356270727
1215,14,1697440830.4250607,592514.8200683594,4134550.8247070312,-2.333995067490534,592482.6284332275,4134511.06111145,0.8085255806727787,41.03390440045872,0.0,0.9002567547731488
1216,14,1697440830.5753455,592514.4162597656,4134550.40222168,-2.332745001660511,592482.6284332275,4134511.06111145,0.8085255806727787,27.67062221678094,0.0,0.9481607897905062
1217,14,1697440830.6589026,592514.3640136719,4134550.347503662,-2.332575015216703,592482.6284332275,4134511.06111145,0.8085255806727787,28.73076773220143,0.0,1.0099612781849894
1218,14,1697440830.7365184,592514.1526489258,4134550.125869751,-2.3318629761847447,592482.6284332275,4134511.06111145,0.8085255806727787,49.04295517317111,0.0,1.0684975887211017
1219,14,1697440830.8150425,592513.936126709,4134549.898513794,-2.331078688803766,592483.085723877,4134511.540054321,0.8085261133049926,59.25862351288587,0.0,1.1171224707142309
1220,14,1697440830.9766953,592513.4632873535,4134549.40083313,-2.329202636611229,592483.6231384277,4134512.102920532,0.8085261133049926,18.03084579447016,0.0,1.16264532892522
1221,14,1697440831.0582118,592513.247833252,4134549.173400879,-2.3283337705011338,592484.1516876221,4134512.6565094,0.8085261133049926,20.56790831967784,4.35,1.0466838728022243
1222,14,1697440831.1350276,592512.9682006836,4134548.877670288,-2.3272511199915025,592484.70362854,4134513.234603882,0.8085261133049926,3.14,11.6,1.0772369138312632
1223,14,1697440831.295899,592512.4719238281,4134548.3512420654,-2.325364255811489,592485.2462921143,4134513.802947998,0.8085261133049926,17.265121972645826,0.0,1.3799166722539749
1224,14,1697440831.37612,592512.2232971191,4134548.086807251,-2.324187477511086,592485.7805480957,4134514.362518311,0.8085261133049926,21.614255730663864,0.0,1.5348013025270502
1225,14,1697440831.455902,592512.0040893555,4134547.853149414,-2.323041254847057,592486.2993164062,4134514.905853272,0.8085261133049926,9.42,5.8,1.5959314278067993
1226,14,1697440831.5359058,592511.7219848633,4134547.551559448,-2.3214979682308616,592486.8665618896,4134515.499954224,0.8085261133049926,17.726557718505966,0.0,1.4479887434459349
1227,14,1697440831.6263742,592511.4720458984,4134547.283615112,-2.3201550538014875,592487.3972167969,4134516.0557556152,0.8085261133049926,12.408085715311929,4.35,1.541365121953285
1228,14,1697440831.7846758,592511.1274414062,4134546.9130249023,-2.318365267379452,592487.9395904541,4134516.623794556,0.8085261133049926,22.56785554760927,0.0,1.599862632168227
1229,14,1697440831.8556137,592510.8755187988,4134546.641235352,-2.316967320507839,592488.4420776367,4134517.150085449,0.8085261133049926,26.738293069534546,0.0,1.6669369882032907
1230,14,1697440831.9348202,592510.6214599609,4134546.366394043,-2.3155046651926066,592489.0117797852,4134517.746749878,0.8085261133049926,16.752988830168743,0.0,1.719315368106367
1231,14,1697440832.0682116,592510.4289550781,4134546.157577514,-2.314361373148582,592489.583694458,4134518.345779419,0.8085261133049926,31.682280972895207,0.0,1.9046040976988776
1232,14,1697440832.1750216,592509.8468017578,4134545.523376465,-2.3106903058917307,592490.1283111572,4134518.916183472,0.8085261133049926,30.1274180772812,0.0,2.543613007988605
1233,14,1697440832.1750216,592509.8468017578,4134545.523376465,-2.3106903058917307,592490.7168273926,4134519.532577514,0.8085261133049926,19.50180681109008,0.0,3.1076901229402054
1234,14,1697440832.340322,592509.3150939941,4134544.939636232,-2.305700782411733,592491.2763671875,4134520.1185913086,0.8085261133049926,20.07418048591007,0.0,3.587676136139756
1235,14,1697440832.4220328,592509.0809631348,4134544.68069458,-2.303147501806409,592491.833190918,4134520.701797485,0.8085261133049926,12.56,2.9,4.415797033006515
1236,14,1697440832.4220328,592509.0809631348,4134544.68069458,-2.303147501806409,592492.4113616943,4134521.307342529,0.8085261133049926,16.148060790385934,1.45,4.945229613589943
1237,14,1697440832.666448,592508.2413024902,4134543.7394866943,-2.29025658421319,592492.9653930664,4134521.8876190186,0.8085261133049926,19.60002946283749,0.0,5.477737560971983
1238,14,1697440832.666448,592508.2413024902,4134543.7394866943,-2.29025658421319,592493.5376434326,4134522.486968994,0.8085261133049926,14.13,1.45,6.3317738101499215
1239,14,1697440832.8624406,592507.8716430664,4134543.316848755,-2.2831356704497905,592494.0764923096,4134523.051345825,0.8085261133049926,0.0,14.5,6.4153504415453
1240,14,1697440832.9036076,592507.6369628906,4134543.045410156,-2.2779744798475186,592494.6575012207,4134523.659866333,0.8085261133049926,0.0,16.92508420975054,8.258689274463785
1241,14,1697440833.0870175,592507.1065673828,4134542.421005249,-2.2652236565595327,592495.2617645264,4134524.292739868,0.8085261133049926,0.0,25.59617966533172,8.74075745200771
1242,14,1697440833.1350951,592506.8157958984,4134542.07170105,-2.2575767462531937,592495.8440551758,4134524.902618408,0.8085261133049926,0.0,26.76043246883259,11.354691519999358
1243,14,1697440833.1350951,592506.8157958984,4134542.07170105,-2.2575767462531937,592496.4074859619,4134525.4927215576,0.8085261133049926,0.0,30.21470701565873,12.793743777405847
1244,14,1697440833.376286,592506.1471862793,4134541.2427215576,-2.229284971335621,592497.0192108154,4134526.133407593,0.8085261133049926,0.0,34.184395167633575,14.49173211851215
1245,14,1697440833.4694204,592505.8960876465,4134540.91746521,-2.2164837100842707,592497.5999145508,4134526.741622925,0.8085261133049926,0.0,37.17687937461722,15.396107536060065
1246,14,1697440833.5399618,592505.6865234375,4134540.638885498,-2.204136833126065,592498.1755065918,4134527.344467163,0.8085261133049926,0.0,41.66248507900296,16.435831517604917
1247,14,1697440833.6945205,592505.3096618652,4134540.117416382,-2.179691826424971,592498.7704467773,4134527.967590332,0.8085261133049926,0.0,43.79298858915552,17.721756436369525
1248,14,1697440833.6945205,592505.3096618652,4134540.117416382,-2.179691826424971,592499.3604736328,4134528.585571289,0.8085261133049926,0.0,44.012795542357885,18.526872642644065
1249,14,1697440833.8567953,592505.1043701172,4134539.820373535,-2.1645997284271896,592499.8211669922,4134529.068038941,0.8085261133049926,0.0,46.272040709587415,18.209732368946952
1250,14,1697440833.93589,592504.9565734863,4134539.599761963,-2.153261270596956,592500.3605651855,4134529.6329956055,0.8085261133049926,0.0,46.61845510676231,19.073778493568863
1251,14,1697440834.0978768,592504.6917114258,4134539.188705444,-2.1316082165130243,592500.9649047852,4134530.265960693,0.8085261133049926,0.0,47.82403991767234,19.50429990784557
1252,14,1697440834.1945078,592504.6012268066,4134539.043121338,-2.123859163145875,592501.4388427734,4134530.762359619,0.8085261133049926,0.0,49.5429614498466,21.50753447158815
1253,14,1697440834.1945078,592504.6012268066,4134539.043121338,-2.123859163145875,592501.9647216797,4134531.313110352,0.8085261133049926,0.0,52.61471488006789,22.51642426768633
1254,14,1697440834.3369155,592504.4275817871,4134538.755065918,-2.106821318668592,592502.4827270508,4134531.855651856,0.8085261133049926,0.0,52.06022135053589,22.271946161100075
1255,14,1697440834.4147315,592504.3749084473,4134538.665023804,-2.101362732776625,592503.0145874023,4134532.412719727,0.8085261133049926,0.0,51.23631408019094,22.68433160091744
1256,14,1697440834.4985895,592504.3278503418,4134538.583343506,-2.096488304750581,592503.5673828125,4134532.99168396,0.8085261133049926,0.0,51.94585343391069,23.48028395236697
1257,14,1697440834.6651,592504.2774353027,4134538.4945373535,-2.090892516598013,592504.0977172852,4134533.5471191406,0.8085261133049926,0.0,58.304538397795525,23.28051140552037
1258,15,1697440851.048893,592515.8833007812,4134551.934249878,-2.3370878202653937,592482.6284332275,4134511.06111145,0.8085255806727787,63.04113818923992,0.0,0.658302330596027
1259,15,1697440851.048893,592515.8833007812,4134551.934249878,-2.3370878202653937,592482.6284332275,4134511.06111145,0.8085255806727787,39.8686516906421,0.0,0.6823498813831612
1260,15,1697440851.2988112,592515.5466308594,4134551.584197998,-2.336353655347949,592482.6284332275,4134511.06111145,0.8085255806727787,41.89132395345022,0.0,0.7211862961788331
1261,15,1697440851.2988112,592515.5466308594,4134551.584197998,-2.336353655347949,592482.6284332275,4134511.06111145,0.8085255806727787,68.13115636141531,0.0,0.759727683490287
1262,15,1697440851.5225143,592515.0975341797,4134551.116516113,-2.335195422364248,592482.6284332275,4134511.06111145,0.8085255806727787,77.3412330690265,0.0,0.7651757928428927
1263,15,1697440851.6014197,592514.9280395508,4134550.939727783,-2.334724978820713,592482.6284332275,4134511.06111145,0.8085255806727787,41.48597791793369,0.0,0.852418912742389
1264,15,1697440851.670045,592514.7656860352,4134550.770233154,-2.3342580316261614,592482.6284332275,4134511.06111145,0.8085255806727787,20.748615310634857,0.0,0.8973995751475667
1265,15,1697440851.8246572,592514.3494873047,4134550.335006714,-2.332984287264848,592482.6284332275,4134511.06111145,0.8085255806727787,21.45273404139153,0.0,0.9700515179069767
1266,15,1697440851.9318345,592514.2750244141,4134550.2569732666,-2.3327401450340783,592482.6284332275,4134511.06111145,0.8085255806727787,27.105816737457907,0.0,0.9557132409536442
1267,15,1697440851.9318345,592514.2750244141,4134550.2569732666,-2.3327401450340783,592482.6284332275,4134511.06111145,0.8085255806727787,33.764464211224215,0.0,0.8285792741036822
1268,15,1697440852.0822418,592513.8984985352,4134549.862045288,-2.3315643523956,592482.6284332275,4134511.06111145,0.8085255806727787,27.227286461631746,0.0,1.041351123047217
1269,15,1697440852.215591,592513.6947631836,4134549.6479644775,-2.330959361659458,592483.1733551025,4134511.631820679,0.8085261133049926,34.04203953951152,0.0,1.135333681866388
1270,15,1697440852.215591,592513.6947631836,4134549.6479644775,-2.330959361659458,592483.8165435791,4134512.3055114746,0.8085261133049926,47.8685947814197,0.0,1.2389607864621417
1271,15,1697440852.3462567,592513.2771606445,4134549.208312988,-2.329429921323835,592484.4892272949,4134513.010040283,0.8085261133049926,16.297508001408357,0.0,1.3474946712683216
1272,15,1697440852.5262854,592512.8429870605,4134548.7497406006,-2.3276569083736733,592485.1488037109,4134513.7008361816,0.8085261133049926,24.79133186865846,0.0,1.3565336956784149
1273,15,1697440852.5262854,592512.8429870605,4134548.7497406006,-2.3276569083736733,592485.830657959,4134514.414993286,0.8085261133049926,29.918105758678387,0.0,1.2656926994831896
1274,15,1697440852.6537683,592512.4532470703,4134548.33670044,-2.3259495855564367,592486.455368042,4134515.069259644,0.8085261133049926,14.593642363893952,1.45,1.4618204542783697
1275,15,1697440852.6537683,592512.4532470703,4134548.33670044,-2.3259495855564367,592487.1489562988,4134515.795730591,0.8085261133049926,0.0,14.5,1.5359279317676786
1276,15,1697440852.6537683,592512.4532470703,4134548.33670044,-2.3259495855564367,592487.8034973145,4134516.481262207,0.8085261133049926,0.0,14.5,1.5434041197309132
1277,15,1697440852.6537683,592512.4532470703,4134548.33670044,-2.3259495855564367,592488.4578552246,4134517.166595459,0.8085261133049926,0.0,15.308180704708388,1.5432329370363758
1278,15,1697440853.0980828,592511.3991699219,4134547.212371826,-2.321108413315928,592489.1022033691,4134517.8414611816,0.8085261133049926,0.0,26.41799650490786,1.6101055530265664
1279,15,1697440853.0980828,592511.3991699219,4134547.212371826,-2.321108413315928,592489.7311553955,4134518.500198364,0.8085261133049926,0.0,25.04230010445593,1.9566682683241623
1280,15,1697440853.0980828,592511.3991699219,4134547.212371826,-2.321108413315928,592490.3963317871,4134519.1968841553,0.8085261133049926,0.0,25.819653697665,1.979702090704572
1281,15,1697440853.0980828,592511.3991699219,4134547.212371826,-2.321108413315928,592491.0783996582,4134519.911254883,0.8085261133049926,0.0,26.70866080463973,1.998136526883581
1282,15,1697440853.4972856,592510.2491455078,4134545.972747802,-2.3153130482519275,592491.7775268555,4134520.643493652,0.8085261133049926,0.0,28.52964302027885,2.1881173578381974
1283,15,1697440853.4972856,592510.2491455078,4134545.972747802,-2.3153130482519275,592492.4652709961,4134521.363800049,0.8085261133049926,0.0,31.410807776552737,3.165095560091806
1284,15,1697440853.7132432,592509.6117553711,4134545.27923584,-2.311874979118116,592493.1117095947,4134522.040863037,0.8085261133049926,0.0,32.06313970360884,3.175013443501164
1285,15,1697440853.7132432,592509.6117553711,4134545.27923584,-2.311874979118116,592493.8017730713,4134522.763595581,0.8085261133049926,0.0,30.522634524174386,4.419178421271545
1286,15,1697440853.9157662,592509.164855957,4134544.789901733,-2.308885714009857,592494.4937286377,4134523.4883270254,0.8085261133049926,0.0,29.02876154470057,4.461686735748757
1287,15,1697440853.9157662,592509.164855957,4134544.789901733,-2.308885714009857,592495.1790161133,4134524.206069946,0.8085261133049926,0.0,26.712335063226185,5.256096902170005
1288,15,1697440854.121201,592508.7269897461,4134544.306747437,-2.302919361928577,592495.836730957,4134524.894943237,0.8085261133049926,0.0,30.612966572955504,5.8205806196405465
1289,15,1697440854.2231174,592508.3951416016,4134543.9359588623,-2.297197027437708,592496.4622802734,4134525.5501098633,0.8085261133049926,0.0,33.68926622320321,6.792002600216037
1290,15,1697440854.305239,592508.211517334,4134543.728790283,-2.292819927680352,592497.0940093994,4134526.211776733,0.8085261133049926,0.0,40.09812736235807,7.430241646471538
1291,15,1697440854.3834455,592508.060546875,4134543.556854248,-2.288869942176793,592497.761505127,4134526.910873413,0.8085261133049926,0.0,33.67449536417759,7.239001393354554
1292,15,1697440854.4706712,592507.9215698242,4134543.3971862793,-2.285192428777874,592498.4257507324,4134527.6065826416,0.8085261133049926,0.0,37.05668959688974,6.189425574037861
1293,15,1697440854.631065,592507.687286377,4134543.1252441406,-2.279841904749281,592499.0536499023,4134528.264175415,0.8085261133049926,0.0,39.70507469861347,5.290720798622271
1294,15,1697440854.7137127,592507.5661621094,4134542.983505249,-2.2775560259540004,592499.740814209,4134528.9839019775,0.8085261133049926,0.0,38.626409458086655,4.929902612934935
1295,15,1697440854.7837565,592507.4705200195,4134542.871170044,-2.2758643488105346,592500.3619384766,4134529.634460449,0.8085261133049926,0.0,37.06160110406216,9.344373427922118
1296,15,1697440854.877072,592507.3857116699,4134542.771224976,-2.273513240096872,592501.0498352051,4134530.354949951,0.8085261133049926,0.0,35.13999737179721,10.655519452241675
1297,15,1697440854.9465067,592507.3112487793,4134542.682907105,-2.2706543249784445,592501.693572998,4134531.029129028,0.8085261133049926,0.0,33.67406683173475,11.081844730701077
1298,15,1697440854.9465067,592507.3112487793,4134542.682907105,-2.2706543249784445,592502.364654541,4134531.732009888,0.8085261133049926,0.0,32.67058487062102,11.6074559861863
1299,15,1697440855.187871,592507.1838684082,4134542.5303649902,-2.2655471757757386,592502.8791503906,4134532.2708587646,0.8085261133049926,0.0,30.888629678599223,11.57218495794706
1300,15,1697440855.187871,592507.1838684082,4134542.5303649902,-2.2655471757757386,592503.4526062012,4134532.871490479,0.8085261133049926,0.0,29.02892360092521,11.56525585529644
1301,15,1697440855.4349794,592507.0799255371,4134542.404891968,-2.26094699480963,592504.0290222168,4134533.475189209,0.8085261133049926,0.0,27.374298771601367,11.897696678643062
1302,15,1697440855.4349794,592507.0799255371,4134542.404891968,-2.26094699480963,592504.6104125977,4134534.084106445,0.8085261133049926,0.0,63.12262884658908,12.801056964425133
1303,15,1697440855.6250658,592507.0799560547,4134542.404937744,-2.260939841771661,592505.1882324219,4134534.689300537,0.8085261133049926,0.0,51.39676624741903,12.801056964425133
1304,15,1697440855.6636114,592507.080078125,4134542.405029297,-2.2609400735527,592505.8081665039,4134535.338577271,0.8085261133049926,0.0,37.98715472566233,12.80105696442513
1305,15,1697440855.8259182,592507.0801086426,4134542.4051818848,-2.260940535072645,592506.323059082,4134535.877868652,0.8085261133049926,0.0,25.64458052495432,12.80105696442513
1306,15,1697440855.9030588,592507.0801086426,4134542.405197144,-2.2609406761556325,592506.90234375,4134536.484588623,0.8085261133049926,0.0,39.48875465720116,12.801056964425133
1307,15,1697440856.0291135,592507.0801086426,4134542.40524292,-2.26094087907432,592507.4845581055,4134537.094390869,0.8085261133049926,0.0,61.89858275691681,12.801056964425133
1308,16,1697440871.227483,592515.3592529297,4134551.389984131,-2.3360171032326864,592482.6284332275,4134511.06111145,0.8085255806727787,23.29717078398448,0.0,0.7646908388733118
1309,16,1697440871.3043516,592515.2028198242,4134551.227050781,-2.3356041296499868,592482.6284332275,4134511.06111145,0.8085255806727787,55.44520021205693,0.0,0.7854221570272881
1310,16,1697440871.382086,592515.0545043945,4134551.072463989,-2.335184863480394,592482.6284332275,4134511.06111145,0.8085255806727787,28.564756558797875,0.0,0.8085696617523809
1311,16,1697440871.4799356,592514.8977355957,4134550.908920288,-2.334745904467701,592482.6284332275,4134511.06111145,0.8085255806727787,43.541100113732206,0.0,0.8174943717380195
1312,16,1697440871.5767703,592514.7377319336,4134550.7418670654,-2.334295217865144,592482.6284332275,4134511.06111145,0.8085255806727787,30.940554126525665,0.0,0.7390243628311364
1313,16,1697440871.701393,592514.3999328613,4134550.388687134,-2.333380887601601,592482.6284332275,4134511.06111145,0.8085255806727787,26.58392059537565,0.0,0.8127799564070886
1314,16,1697440871.7817025,592514.2223510742,4134550.202774048,-2.3328977494886107,592482.6284332275,4134511.06111145,0.8085255806727787,26.5606055261023,0.0,0.9699247696824116
1315,16,1697440871.877921,592514.132232666,4134550.10836792,-2.332627222437342,592482.6284332275,4134511.06111145,0.8085255806727787,28.868674754532964,0.0,1.0845711128607247
1316,16,1697440871.9804528,592513.9495239258,4134549.916778565,-2.3320300319825176,592482.6284332275,4134511.06111145,0.8085255806727787,53.00824921186097,0.0,1.1086741713400436
1317,16,1697440872.1032846,592513.5721740723,4134549.52041626,-2.330608302263604,592482.6284332275,4134511.06111145,0.8085255806727787,50.851457268998544,0.0,1.1692466918471325
1318,16,1697440872.1814454,592513.3766784668,4134549.3145751953,-2.329839877585173,592482.6284332275,4134511.06111145,0.8085255806727787,69.35262905563506,0.0,1.3139200565170557
1319,16,1697440872.1814454,592513.3766784668,4134549.3145751953,-2.329839877585173,592482.6284332275,4134511.06111145,0.8085255806727787,59.20643689754053,0.0,1.3552368065771512
1320,16,1697440872.426507,592512.6972961426,4134548.596801758,-2.3265848764331647,592482.6284332275,4134511.06111145,0.8085255806727787,40.73770394183021,0.0,1.4355826016822797
1321,16,1697440872.426507,592512.6972961426,4134548.596801758,-2.3265848764331647,592482.6284332275,4134511.06111145,0.8085255806727787,23.57665948744912,0.0,1.4829626748091962
1322,16,1697440872.5964332,592512.1799316406,4134548.0471344,-2.3239460505214904,592482.6284332275,4134511.06111145,0.8085255806727787,21.95282989246971,0.0,1.516757969649361
1323,16,1697440872.5964332,592512.1799316406,4134548.0471344,-2.3239460505214904,592482.6284332275,4134511.06111145,0.8085255806727787,40.16812620070841,0.0,1.462008665703365
1324,16,1697440872.8229582,592511.38671875,4134547.1987304688,-2.3197415754771384,592482.6284332275,4134511.06111145,0.8085255806727787,58.1711316400562,0.0,1.605108088871961
1325,16,1697440872.8229582,592511.38671875,4134547.1987304688,-2.3197415754771384,592482.6284332275,4134511.06111145,0.8085255806727787,66.38677243076543,0.0,1.7382531211035812
1326,16,1697440872.9815626,592511.0452880859,4134546.831344605,-2.317801662485434,592482.6284332275,4134511.06111145,0.8085255806727787,45.52171428834201,0.0,1.8121875368308555
1327,16,1697440872.9815626,592511.0452880859,4134546.831344605,-2.317801662485434,592482.6284332275,4134511.06111145,0.8085255806727787,58.82286239102943,0.0,1.8950701201709912
1328,16,1697440873.222072,592510.214630127,4134545.931503296,-2.3124004728018948,592482.6284332275,4134511.06111145,0.8085255806727787,26.36810261956696,0.0,2.061064512767009
1329,16,1697440873.222072,592510.214630127,4134545.931503296,-2.3124004728018948,592483.201965332,4134511.661819458,0.8085261133049926,17.429472171600146,0.0,2.499827264211938
1330,16,1697440873.3886504,592509.5623474121,4134545.2180023193,-2.3075663275540315,592483.9084320068,4134512.4017333984,0.8085261133049926,21.386776502218943,0.0,2.750052143774297
1331,16,1697440873.3886504,592509.5623474121,4134545.2180023193,-2.3075663275540315,592484.604675293,4134513.130950928,0.8085261133049926,20.435164567214592,0.0,3.64746526822885
1332,16,1697440873.6219528,592508.6742248535,4134544.234588623,-2.298235620934017,592485.3310852051,4134513.8917541504,0.8085261133049926,19.153168856375512,0.0,4.18051482861974
1333,16,1697440873.6219528,592508.6742248535,4134544.234588623,-2.298235620934017,592486.0344085693,4134514.628387451,0.8085261133049926,17.698325153280535,0.0,6.546077734458374
1334,16,1697440873.788674,592508.0134277344,4134543.489624024,-2.287039720595758,592486.7264404297,4134515.3531951904,0.8085261133049926,8.722222222222221,6.444444444444445,6.487283663336199
1335,16,1697440873.8661654,592507.7026977539,4134543.133331299,-2.2803927794190404,592487.4174499512,4134516.076919556,0.8085261133049926,0.0,14.5,8.382186171753544
1336,16,1697440874.0215013,592507.319152832,4134542.686889648,-2.270471777997884,592488.1264648438,4134516.819519043,0.8085261133049926,0.0,17.100763433533498,9.958170887701757
1337,16,1697440874.0215013,592507.319152832,4134542.686889648,-2.270471777997884,592488.8551330566,4134517.5827026367,0.8085261133049926,0.0,24.787681322373007,11.095983439333592
1338,16,1697440874.2031531,592506.7649841309,4134542.0243530273,-2.2502259280507992,592489.5249328613,4134518.284225464,0.8085261133049926,0.0,23.624540818117737,11.31684589789271
